id,original_path,augmented_path,original_duration,augmented_duration,speed_applied,speed_rate_applied,pitch_applied,noise_applied,time_mask_applied,augmentation_type
668,06025.wav,06025_augmented_spd_nse.wav,15.2374,15.4759,True,0.9846,False,False,False,AugmentationType.SPEED|NOISE
669,06025.wav,06025_augmented_pch_msk.wav,15.2374,15.2374,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
670,06028.wav,06028_augmented_spd_nse.wav,11.6854,12.1226,True,0.9639,False,True,False,AugmentationType.SPEED|NOISE
671,06028.wav,06028_augmented_pch_msk.wav,11.6854,11.6854,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
672,06029.wav,06029_augmented_spd_nse.wav,6.3094,6.5944,True,0.9568,False,False,False,AugmentationType.SPEED|NOISE
673,06029.wav,06029_augmented_pch_msk.wav,6.3094,6.3094,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
674,06031.wav,06031_augmented_spd_nse.wav,16.2,15.1722,True,1.0677,False,False,False,AugmentationType.SPEED|NOISE
675,06031.wav,06031_augmented_pch_msk.wav,16.2,16.2,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
676,06036.wav,06036_augmented_spd_nse.wav,14.01,15.5171,True,0.9029,False,True,False,AugmentationType.SPEED|NOISE
677,06036.wav,06036_augmented_pch_msk.wav,14.01,14.01,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
678,06063.wav,06063_augmented_spd_nse.wav,10.95,11.0511,True,0.9909,False,True,False,AugmentationType.SPEED|NOISE
679,06063.wav,06063_augmented_pch_msk.wav,10.95,10.95,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
680,06068.wav,06068_augmented_spd_nse.wav,9.19,8.7504,True,1.0502,False,False,False,AugmentationType.SPEED|NOISE
681,06068.wav,06068_augmented_pch_msk.wav,9.19,9.19,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
682,06069.wav,06069_augmented_spd_nse.wav,14.4267,14.4337,True,0.9995,False,True,False,AugmentationType.SPEED|NOISE
683,06069.wav,06069_augmented_pch_msk.wav,14.4267,14.4267,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
684,06129.wav,06129_augmented_spd_nse.wav,5.3387,4.8821,True,1.0935,False,True,False,AugmentationType.SPEED|NOISE
685,06129.wav,06129_augmented_pch_msk.wav,5.3387,5.3387,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
686,06138.wav,06138_augmented_spd_nse.wav,18.138,17.9556,True,1.0102,False,True,False,AugmentationType.SPEED|NOISE
687,06138.wav,06138_augmented_pch_msk.wav,18.138,18.138,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
688,06164.wav,06164_augmented_spd_nse.wav,8.0587,8.4724,True,0.9512,False,True,False,AugmentationType.SPEED|NOISE
689,06164.wav,06164_augmented_pch_msk.wav,8.0587,8.0587,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
690,06185.wav,06185_augmented_spd_nse.wav,17.58,19.5009,True,0.9015,False,False,False,AugmentationType.SPEED|NOISE
691,06185.wav,06185_augmented_pch_msk.wav,17.58,17.58,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
692,06216.wav,06216_augmented_spd_nse.wav,18.512,18.9127,True,0.9788,False,True,False,AugmentationType.SPEED|NOISE
693,06216.wav,06216_augmented_pch_msk.wav,18.512,18.512,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
694,06226.wav,06226_augmented_spd_nse.wav,15.87,17.3404,True,0.9152,False,False,False,AugmentationType.SPEED|NOISE
695,06226.wav,06226_augmented_pch_msk.wav,15.87,15.87,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
696,06228.wav,06228_augmented_spd_nse.wav,17.4,16.1237,True,1.0792,False,False,False,AugmentationType.SPEED|NOISE
697,06228.wav,06228_augmented_pch_msk.wav,17.4,17.4,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
698,06241.wav,06241_augmented_spd_nse.wav,19.4827,19.5092,True,0.9986,False,True,False,AugmentationType.SPEED|NOISE
699,06241.wav,06241_augmented_pch_msk.wav,19.4827,19.4827,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
700,06317.wav,06317_augmented_spd_nse.wav,16.74,18.3727,True,0.9111,False,True,False,AugmentationType.SPEED|NOISE
701,06317.wav,06317_augmented_pch_msk.wav,16.74,16.74,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
702,06341.wav,06341_augmented_spd_nse.wav,19.6,18.3945,True,1.0655,False,True,False,AugmentationType.SPEED|NOISE
703,06341.wav,06341_augmented_pch_msk.wav,19.6,19.6,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
704,06356.wav,06356_augmented_spd_nse.wav,18.0,17.9858,True,1.0008,False,True,False,AugmentationType.SPEED|NOISE
705,06356.wav,06356_augmented_pch_msk.wav,18.0,18.0,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
706,06370.wav,06370_augmented_spd_nse.wav,15.16,16.5881,True,0.9139,False,False,False,AugmentationType.SPEED|NOISE
707,06370.wav,06370_augmented_pch_msk.wav,15.16,15.16,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
708,06385.wav,06385_augmented_spd_nse.wav,17.7,16.9933,True,1.0416,False,True,False,AugmentationType.SPEED|NOISE
709,06385.wav,06385_augmented_pch_msk.wav,17.7,17.7,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
710,06425.wav,06425_augmented_spd_nse.wav,12.5214,12.6862,True,0.987,False,False,False,AugmentationType.SPEED|NOISE
711,06425.wav,06425_augmented_pch_msk.wav,12.5214,12.5214,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
712,06436.wav,06436_augmented_spd_nse.wav,11.47,11.3564,True,1.01,False,False,False,AugmentationType.SPEED|NOISE
713,06436.wav,06436_augmented_pch_msk.wav,11.47,11.47,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
714,06444.wav,06444_augmented_spd_nse.wav,16.63,16.4216,True,1.0127,False,True,False,AugmentationType.SPEED|NOISE
715,06444.wav,06444_augmented_pch_msk.wav,16.63,16.63,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
716,06453.wav,06453_augmented_spd_nse.wav,11.2374,12.0708,True,0.931,False,False,False,AugmentationType.SPEED|NOISE
717,06453.wav,06453_augmented_pch_msk.wav,11.2374,11.2374,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
718,06525.wav,06525_augmented_spd_nse.wav,16.9014,18.0852,True,0.9345,False,True,False,AugmentationType.SPEED|NOISE
719,06525.wav,06525_augmented_pch_msk.wav,16.9014,16.9014,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
720,06531.wav,06531_augmented_spd_nse.wav,8.144,8.4641,True,0.9622,False,True,False,AugmentationType.SPEED|NOISE
721,06531.wav,06531_augmented_pch_msk.wav,8.144,8.144,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
722,06577.wav,06577_augmented_spd_nse.wav,17.072,16.6958,True,1.0225,False,True,False,AugmentationType.SPEED|NOISE
723,06577.wav,06577_augmented_pch_msk.wav,17.072,17.072,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
724,06599.wav,06599_augmented_spd_nse.wav,7.94,8.2449,True,0.963,False,False,False,AugmentationType.SPEED|NOISE
725,06599.wav,06599_augmented_pch_msk.wav,7.94,7.94,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
726,06669.wav,06669_augmented_spd_nse.wav,8.1974,8.5988,True,0.9533,False,True,False,AugmentationType.SPEED|NOISE
727,06669.wav,06669_augmented_pch_msk.wav,8.1974,8.1974,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
728,06676.wav,06676_augmented_spd_nse.wav,10.75,9.8972,True,1.0862,False,True,False,AugmentationType.SPEED|NOISE
729,06676.wav,06676_augmented_pch_msk.wav,10.75,10.75,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
730,06678.wav,06678_augmented_spd_nse.wav,18.5,17.1148,True,1.0809,False,True,False,AugmentationType.SPEED|NOISE
731,06678.wav,06678_augmented_pch_msk.wav,18.5,18.5,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
732,06682.wav,06682_augmented_spd_nse.wav,10.224,9.3423,True,1.0944,False,True,False,AugmentationType.SPEED|NOISE
733,06682.wav,06682_augmented_pch_msk.wav,10.224,10.224,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
734,06705.wav,06705_augmented_spd_nse.wav,10.48,11.2106,True,0.9348,False,True,False,AugmentationType.SPEED|NOISE
735,06705.wav,06705_augmented_pch_msk.wav,10.48,10.48,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
736,06713.wav,06713_augmented_spd_nse.wav,15.6854,14.5898,True,1.0751,False,True,False,AugmentationType.SPEED|NOISE
737,06713.wav,06713_augmented_pch_msk.wav,15.6854,15.6854,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
738,06739.wav,06739_augmented_spd_nse.wav,16.0267,15.6454,True,1.0244,False,True,False,AugmentationType.SPEED|NOISE
739,06739.wav,06739_augmented_pch_msk.wav,16.0267,16.0267,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
740,06752.wav,06752_augmented_spd_nse.wav,6.93,7.6511,True,0.9058,False,True,False,AugmentationType.SPEED|NOISE
741,06752.wav,06752_augmented_pch_msk.wav,6.93,6.93,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
742,06763.wav,06763_augmented_spd_nse.wav,12.3787,11.5244,True,1.0741,False,True,False,AugmentationType.SPEED|NOISE
743,06763.wav,06763_augmented_pch_msk.wav,12.3787,12.3787,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
744,06769.wav,06769_augmented_spd_nse.wav,18.3947,18.7692,True,0.98,False,True,False,AugmentationType.SPEED|NOISE
745,06769.wav,06769_augmented_pch_msk.wav,18.3947,18.3947,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
746,06776.wav,06776_augmented_spd_nse.wav,14.71,13.8486,True,1.0622,False,False,False,AugmentationType.SPEED|NOISE
747,06776.wav,06776_augmented_pch_msk.wav,14.71,14.71,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
748,06778.wav,06778_augmented_spd_nse.wav,12.5387,13.1094,True,0.9565,False,False,False,AugmentationType.SPEED|NOISE
749,06778.wav,06778_augmented_pch_msk.wav,12.5387,12.5387,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
750,06794.wav,06794_augmented_spd_nse.wav,8.02,7.8223,True,1.0253,False,True,False,AugmentationType.SPEED|NOISE
751,06794.wav,06794_augmented_pch_msk.wav,8.02,8.02,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
752,06831.wav,06831_augmented_spd_nse.wav,6.18,6.5022,True,0.9504,False,False,False,AugmentationType.SPEED|NOISE
753,06831.wav,06831_augmented_pch_msk.wav,6.18,6.18,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
754,06833.wav,06833_augmented_spd_nse.wav,19.984,21.3223,True,0.9372,False,True,False,AugmentationType.SPEED|NOISE
755,06833.wav,06833_augmented_pch_msk.wav,19.984,19.984,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
756,06837.wav,06837_augmented_spd_nse.wav,19.5147,21.346,True,0.9142,False,True,False,AugmentationType.SPEED|NOISE
757,06837.wav,06837_augmented_pch_msk.wav,19.5147,19.5147,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
758,06893.wav,06893_augmented_spd_nse.wav,17.4074,17.7154,True,0.9826,False,True,False,AugmentationType.SPEED|NOISE
759,06893.wav,06893_augmented_pch_msk.wav,17.4074,17.4074,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
760,06939.wav,06939_augmented_spd_nse.wav,16.88,16.4046,True,1.029,False,False,False,AugmentationType.SPEED|NOISE
761,06939.wav,06939_augmented_pch_msk.wav,16.88,16.88,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
762,07014.wav,07014_augmented_spd_nse.wav,17.3813,17.3274,True,1.0031,False,True,False,AugmentationType.SPEED|NOISE
763,07014.wav,07014_augmented_pch_msk.wav,17.3813,17.3813,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
764,07028.wav,07028_augmented_spd_nse.wav,16.8907,17.8669,True,0.9454,False,False,False,AugmentationType.SPEED|NOISE
765,07028.wav,07028_augmented_pch_msk.wav,16.8907,16.8907,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
766,07034.wav,07034_augmented_spd_nse.wav,15.0347,15.9243,True,0.9441,False,True,False,AugmentationType.SPEED|NOISE
767,07034.wav,07034_augmented_pch_msk.wav,15.0347,15.0347,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
768,07043.wav,07043_augmented_spd_nse.wav,17.8834,18.2702,True,0.9788,False,False,False,AugmentationType.SPEED|NOISE
769,07043.wav,07043_augmented_pch_msk.wav,17.8834,17.8834,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
770,07045.wav,07045_augmented_spd_nse.wav,9.0934,8.6777,True,1.0479,False,True,False,AugmentationType.SPEED|NOISE
771,07045.wav,07045_augmented_pch_msk.wav,9.0934,9.0934,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
772,07056.wav,07056_augmented_spd_nse.wav,19.952,19.4296,True,1.0269,False,True,False,AugmentationType.SPEED|NOISE
773,07056.wav,07056_augmented_pch_msk.wav,19.952,19.952,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
774,07063.wav,07063_augmented_spd_nse.wav,18.3414,17.1633,True,1.0686,False,False,False,AugmentationType.SPEED|NOISE
775,07063.wav,07063_augmented_pch_msk.wav,18.3414,18.3414,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
776,07091.wav,07091_augmented_spd_nse.wav,13.168,12.7803,True,1.0303,False,False,False,AugmentationType.SPEED|NOISE
777,07091.wav,07091_augmented_pch_msk.wav,13.168,13.168,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
778,07102.wav,07102_augmented_spd_nse.wav,19.6107,20.7216,True,0.9464,False,True,False,AugmentationType.SPEED|NOISE
779,07102.wav,07102_augmented_pch_msk.wav,19.6107,19.6107,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
780,07106.wav,07106_augmented_spd_nse.wav,11.5467,11.0438,True,1.0455,False,False,False,AugmentationType.SPEED|NOISE
781,07106.wav,07106_augmented_pch_msk.wav,11.5467,11.5467,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
782,07129.wav,07129_augmented_spd_nse.wav,17.8721,17.6819,True,1.0108,False,True,False,AugmentationType.SPEED|NOISE
783,07129.wav,07129_augmented_pch_msk.wav,17.8721,17.8721,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
784,07174.wav,07174_augmented_spd_nse.wav,6.6934,6.6858,True,1.0011,False,False,False,AugmentationType.SPEED|NOISE
785,07174.wav,07174_augmented_pch_msk.wav,6.6934,6.6934,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
786,07197.wav,07197_augmented_spd_nse.wav,10.6456,9.693,True,1.0983,False,False,False,AugmentationType.SPEED|NOISE
787,07197.wav,07197_augmented_pch_msk.wav,10.6456,10.6456,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
788,07210.wav,07210_augmented_spd_nse.wav,9.296,8.6675,True,1.0725,False,False,False,AugmentationType.SPEED|NOISE
789,07210.wav,07210_augmented_pch_msk.wav,9.296,9.296,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
790,07215.wav,07215_augmented_spd_nse.wav,19.152,17.6721,True,1.0837,False,True,False,AugmentationType.SPEED|NOISE
791,07215.wav,07215_augmented_pch_msk.wav,19.152,19.152,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
792,07222.wav,07222_augmented_spd_nse.wav,15.0907,16.0317,True,0.9413,False,False,False,AugmentationType.SPEED|NOISE
793,07222.wav,07222_augmented_pch_msk.wav,15.0907,15.0907,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
794,07255.wav,07255_augmented_spd_nse.wav,16.1354,15.9301,True,1.0129,False,False,False,AugmentationType.SPEED|NOISE
795,07255.wav,07255_augmented_pch_msk.wav,16.1354,16.1354,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
796,07259.wav,07259_augmented_spd_nse.wav,9.4347,9.1016,True,1.0366,False,False,False,AugmentationType.SPEED|NOISE
797,07259.wav,07259_augmented_pch_msk.wav,9.4347,9.4347,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
798,07337.wav,07337_augmented_spd_nse.wav,13.7227,12.6947,True,1.081,False,True,False,AugmentationType.SPEED|NOISE
799,07337.wav,07337_augmented_pch_msk.wav,13.7227,13.7227,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
800,07353.wav,07353_augmented_spd_nse.wav,18.9749,20.1691,True,0.9408,False,True,False,AugmentationType.SPEED|NOISE
801,07353.wav,07353_augmented_pch_msk.wav,18.9749,18.9749,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
802,07386.wav,07386_augmented_spd_nse.wav,16.4214,18.1524,True,0.9046,False,True,False,AugmentationType.SPEED|NOISE
803,07386.wav,07386_augmented_pch_msk.wav,16.4214,16.4214,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
804,07472.wav,07472_augmented_spd_nse.wav,13.4667,12.5649,True,1.0718,False,False,False,AugmentationType.SPEED|NOISE
805,07472.wav,07472_augmented_pch_msk.wav,13.4667,13.4667,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
806,07661.wav,07661_augmented_spd_nse.wav,9.264,8.6133,True,1.0755,False,True,False,AugmentationType.SPEED|NOISE
807,07661.wav,07661_augmented_pch_msk.wav,9.264,9.264,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
808,07681.wav,07681_augmented_spd_nse.wav,15.536,15.9691,True,0.9729,False,True,False,AugmentationType.SPEED|NOISE
809,07681.wav,07681_augmented_pch_msk.wav,15.536,15.536,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
810,07705.wav,07705_augmented_spd_nse.wav,15.1094,15.6892,True,0.963,False,True,False,AugmentationType.SPEED|NOISE
811,07705.wav,07705_augmented_pch_msk.wav,15.1094,15.1094,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
812,07831.wav,07831_augmented_spd_nse.wav,8.4,9.2981,True,0.9034,False,True,False,AugmentationType.SPEED|NOISE
813,07831.wav,07831_augmented_pch_msk.wav,8.4,8.4,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
814,07876.wav,07876_augmented_spd_nse.wav,4.25,4.1731,True,1.0184,False,True,False,AugmentationType.SPEED|NOISE
815,07876.wav,07876_augmented_pch_msk.wav,4.25,4.25,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
816,08093.wav,08093_augmented_spd_nse.wav,17.63,16.3979,True,1.0751,False,True,False,AugmentationType.SPEED|NOISE
817,08093.wav,08093_augmented_pch_msk.wav,17.63,17.63,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
818,08120.wav,08120_augmented_spd_nse.wav,18.2667,17.4779,True,1.0451,False,True,False,AugmentationType.SPEED|NOISE
819,08120.wav,08120_augmented_pch_msk.wav,18.2667,18.2667,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
820,08136.wav,08136_augmented_spd_nse.wav,13.36,13.8566,True,0.9642,False,True,False,AugmentationType.SPEED|NOISE
821,08136.wav,08136_augmented_pch_msk.wav,13.36,13.36,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
822,08246.wav,08246_augmented_spd_nse.wav,16.2827,16.6355,True,0.9788,False,True,False,AugmentationType.SPEED|NOISE
823,08246.wav,08246_augmented_pch_msk.wav,16.2827,16.2827,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
824,08282.wav,08282_augmented_spd_nse.wav,16.1974,15.0891,True,1.0734,False,False,False,AugmentationType.SPEED|NOISE
825,08282.wav,08282_augmented_pch_msk.wav,16.1974,16.1974,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
826,08290.wav,08290_augmented_spd_nse.wav,19.984,19.5591,True,1.0217,False,True,False,AugmentationType.SPEED|NOISE
827,08290.wav,08290_augmented_pch_msk.wav,19.984,19.984,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
828,08294.wav,08294_augmented_spd_nse.wav,14.32,13.4026,True,1.0685,False,True,False,AugmentationType.SPEED|NOISE
829,08294.wav,08294_augmented_pch_msk.wav,14.32,14.32,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
830,08300.wav,08300_augmented_spd_nse.wav,7.9627,8.1156,True,0.9812,False,True,False,AugmentationType.SPEED|NOISE
831,08300.wav,08300_augmented_pch_msk.wav,7.9627,7.9627,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
832,08319.wav,08319_augmented_spd_nse.wav,5.744,5.4817,True,1.0479,False,True,False,AugmentationType.SPEED|NOISE
833,08319.wav,08319_augmented_pch_msk.wav,5.744,5.744,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
834,08330.wav,08330_augmented_spd_nse.wav,19.8134,21.0979,True,0.9391,False,True,False,AugmentationType.SPEED|NOISE
835,08330.wav,08330_augmented_pch_msk.wav,19.8134,19.8134,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
836,08335.wav,08335_augmented_spd_nse.wav,19.2694,20.6493,True,0.9332,False,True,False,AugmentationType.SPEED|NOISE
837,08335.wav,08335_augmented_pch_msk.wav,19.2694,19.2694,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
838,08338.wav,08338_augmented_spd_nse.wav,12.44,11.7882,True,1.0553,False,False,False,AugmentationType.SPEED|NOISE
839,08338.wav,08338_augmented_pch_msk.wav,12.44,12.44,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
840,08433.wav,08433_augmented_spd_nse.wav,12.56,12.5727,True,0.999,False,True,False,AugmentationType.SPEED|NOISE
841,08433.wav,08433_augmented_pch_msk.wav,12.56,12.56,False,1.0,True,False,True,AugmentationType.PITCH|TIME_MASK
842,08471.wav,08471_augmented_spd_nse.wav,13.6694,12.7445,True,1.0726,False,False,False,AugmentationType.SPEED|NOISE
843,08471.wav,08471_augmented_pch_msk.wav,13.6694,13.6694,False,1.0,True,False,False,AugmentationType.PITCH|TIME_MASK
